Year,Month,Precip.,Temp_High,Temp_Low,DewPt_High,DewPt_Low,Humidity,Max Wind,Pressure
2017,8,17.0,31.451612903225808,25.741935483870968,25.258064516129032,22.93548387096774,79.6774193548387,11.612903225806452,992.3164516129032
2017,9,18.4,32.766666666666666,25.633333333333333,25.866666666666667,23.633333333333333,80.86666666666666,11.233333333333333,993.7943333333332
2017,10,36.8,31.193548387096776,24.387096774193548,25.32258064516129,22.93548387096774,84.87096774193549,6.580645161290323,995.6606451612904
2017,11,1.6,30.666666666666668,22.83333333333333,23.466666666666665,21.066666666666663,80.53333333333333,5.466666666666667,997.3306666666666
2017,12,2.0,29.161290322580644,19.70967741935484,20.387096774193548,17.193548387096776,75.83870967741936,7.451612903225806,999.8651612903226
2018,1,0.0,31.387096774193548,19.806451612903224,21.193548387096776,17.838709677419356,73.70967741935483,7.0,996.7680645161292
2018,2,2.0,33.642857142857146,20.285714285714285,20.571428571428573,16.785714285714285,66.46428571428571,7.464285714285714,997.9142857142856
2018,3,0.0,36.064516129032256,23.258064516129032,20.677419354838708,15.838709677419354,55.064516129032256,9.387096774193548,995.3251612903226
2018,4,1.0,35.53333333333333,24.866666666666667,23.133333333333333,20.166666666666668,65.3,9.733333333333333,994.941
2018,5,66.2,33.83870967741935,25.258064516129032,25.61290322580645,23.258064516129032,79.54838709677419,8.096774193548388,994.3845161290322
2018,6,14.1,31.633333333333333,25.933333333333334,25.066666666666663,22.6,78.5,12.466666666666669,991.8276666666668
2018,7,7.2,30.387096774193548,25.677419354838708,24.0,22.032258064516128,76.09677419354838,14.387096774193548,990.6445161290322
2018,8,6.2,30.774193548387096,25.580645161290324,23.451612903225808,21.548387096774192,74.19354838709677,13.96774193548387,991.09
2018,9,15.2,32.86666666666667,25.4,24.33333333333333,22.266666666666666,73.73333333333333,11.766666666666667,993.9523333333332
2018,10,14.6,32.0,24.12903225806452,24.93548387096774,22.677419354838708,81.51612903225806,6.741935483870968,997.6767741935485
2018,11,0.6,31.866666666666667,22.1,23.366666666666667,20.83333333333333,79.16666666666667,6.066666666666666,998.4576666666668
2018,12,1.6,31.096774193548388,21.193548387096776,21.677419354838708,19.225806451612904,75.96774193548387,6.193548387096774,998.8929032258064
2019,1,0.7,31.741935483870968,20.225806451612904,20.548387096774192,17.870967741935484,71.96774193548387,6.580645161290323,999.8267741935484
2019,2,0.0,36.10714285714285,20.821428571428573,19.321428571428573,15.142857142857142,55.17857142857143,9.607142857142858,997.8275
2019,3,0.0,37.70967741935484,25.516129032258064,20.0,13.903225806451612,46.25806451612903,12.96774193548387,995.4532258064517
2019,4,0.6,40.3,27.366666666666667,22.33333333333333,17.0,48.16666666666666,12.366666666666667,993.4416666666668
2019,5,56.0,36.03225806451613,27.70967741935484,23.967741935483872,21.64516129032258,62.83870967741935,15.290322580645162,992.2345161290324
2019,6,18.6,33.46666666666667,26.433333333333334,25.3,22.933333333333334,74.96666666666667,10.666666666666666,991.9213333333332
2019,7,2.4,32.29032258064516,26.61290322580645,23.483870967741936,21.41935483870968,68.25806451612904,16.774193548387096,992.5067741935484
2019,8,38.7,30.677419354838708,25.61290322580645,24.193548387096776,22.225806451612904,77.09677419354838,13.612903225806452,991.0129032258066
2019,9,13.6,31.866666666666667,25.133333333333333,24.5,22.266666666666666,77.56666666666666,10.4,995.55
2019,10,35.2,33.32258064516129,24.096774193548388,24.870967741935484,22.483870967741936,78.96774193548387,5.709677419354839,996.9929032258063
2019,11,3.0,32.2,21.23333333333333,22.2,19.633333333333333,76.03333333333333,5.066666666666666,998.0836666666668
2019,12,0.0,30.967741935483872,17.06451612903226,18.12903225806452,14.96774193548387,68.70967741935483,6.838709677419355,1000.0545161290322
2020,1,0.0,33.774193548387096,19.870967741935484,18.70967741935484,14.290322580645162,59.483870967741936,8.161290322580646,998.0377419354838
2020,2,0.0,34.86206896551724,20.24137931034483,17.862068965517242,14.827586206896552,53.241379310344826,8.827586206896552,998.6631034482758
2020,3,0.0,38.064516129032256,25.774193548387096,19.387096774193548,14.741935483870968,43.516129032258064,14.516129032258064,994.942258064516
2020,4,20.2,37.86666666666667,27.0,21.433333333333334,16.366666666666667,51.0,11.733333333333333,995.529
2020,5,42.7,37.096774193548384,27.93548387096774,24.741935483870968,21.451612903225808,62.483870967741936,12.709677419354838,993.1429032258064
2020,6,13.4,34.733333333333334,26.866666666666667,23.83333333333333,21.83333333333333,67.33333333333333,12.966666666666669,992.3466666666668
2020,7,4.6,34.903225806451616,27.06451612903226,23.774193548387096,21.580645161290324,64.87096774193549,14.516129032258064,992.2690322580644
2020,8,26.0,32.225806451612904,26.032258064516128,24.483870967741936,21.806451612903224,73.6774193548387,13.451612903225806,991.546129032258
2020,9,24.0,32.9,25.8,25.166666666666668,22.933333333333334,77.23333333333333,9.733333333333333,992.9663333333332
2020,10,44.8,29.516129032258064,23.967741935483872,24.483870967741936,22.677419354838708,84.90322580645162,6.32258064516129,994.546129032258
2020,11,1.1,31.83333333333333,22.133333333333333,22.9,19.966666666666665,77.36666666666666,5.8,998.528
2020,12,0.0,30.806451612903224,18.548387096774192,19.580645161290324,16.29032258064516,71.25806451612904,6.483870967741935,998.8248387096776
2021,1,3.0,31.096774193548388,17.225806451612904,17.419354838709676,14.32258064516129,64.03225806451613,6.516129032258065,998.5845161290322
2021,2,0.0,34.357142857142854,19.964285714285715,18.392857142857142,14.571428571428571,56.392857142857146,8.535714285714286,997.1578571428572
2021,3,2.0,38.096774193548384,25.451612903225808,21.516129032258064,17.096774193548388,50.54838709677419,9.258064516129032,994.765806451613
2021,4,6.5,34.46666666666667,25.133333333333333,23.73333333333333,21.1,70.23333333333333,9.233333333333333,994.875
2021,5,2.1,35.41935483870968,26.806451612903224,24.870967741935484,22.677419354838708,68.87096774193549,10.838709677419354,992.9164516129032
2021,6,8.4,33.13333333333333,26.9,23.266666666666666,21.6,67.3,15.6,992.3596666666668
2021,7,36.9,31.83870967741936,25.741935483870968,24.516129032258064,22.387096774193548,76.61290322580645,11.612903225806452,991.4806451612905
2021,8,37.1,32.16129032258065,25.806451612903224,24.83870967741936,22.483870967741936,76.0,11.483870967741936,992.728064516129
2021,9,36.0,31.1,24.433333333333334,25.266666666666666,22.9,84.23333333333333,8.566666666666666,993.538
2021,10,51.9,31.0,24.225806451612904,25.096774193548388,22.967741935483872,85.16129032258064,5.870967741935484,995.0770967741936
2021,11,22.2,31.133333333333333,23.0,24.1,21.7,82.13333333333334,5.466666666666667,997.185
2021,12,0.0,29.61290322580645,17.774193548387096,19.29032258064516,15.806451612903226,74.12903225806451,6.838709677419355,1000.516129032258
2022,1,0.0,32.45161290322581,19.032258064516128,19.161290322580644,15.96774193548387,67.03225806451613,7.774193548387097,997.9974193548386
2022,2,9.1,32.035714285714285,20.785714285714285,21.0,17.714285714285715,70.28571428571429,7.892857142857143,996.8546428571428
2022,3,0.6,35.67741935483871,24.677419354838708,23.161290322580644,20.548387096774192,64.7741935483871,7.67741935483871,994.0945161290324
2022,4,77.2,36.0,25.7,23.03333333333333,19.73333333333333,62.1,7.266666666666667,994.4096666666668
2022,5,28.6,32.58064516129032,25.677419354838708,24.32258064516129,22.225806451612904,74.93548387096774,10.451612903225806,992.1948387096776
2022,6,6.4,34.03333333333333,26.133333333333333,23.933333333333334,21.8,69.16666666666667,11.4,992.3956666666668
2022,7,11.5,33.483870967741936,26.12903225806452,24.35483870967742,22.0,71.03225806451613,12.096774193548388,991.1251612903226
2022,8,30.1,31.90322580645161,24.967741935483872,24.90322580645161,22.580645161290324,78.87096774193549,10.193548387096774,991.7783870967744
2022,9,34.800000000000004,31.366666666666667,24.9,25.1,22.766666666666666,82.06666666666666,8.966666666666667,993.3573333333334
2022,10,15.6,30.870967741935484,23.32258064516129,24.096774193548388,21.83870967741936,82.38709677419355,6.354838709677419,996.8903225806451
2022,11,1.0,31.73333333333333,22.2,23.5,20.83333333333333,80.5,5.966666666666667,996.9003333333332
2022,12,0.0,29.35483870967742,19.387096774193548,20.90322580645161,18.096774193548388,78.48387096774194,6.032258064516129,998.7264516129032
2023,1,0.0,30.32258064516129,17.129032258064516,18.483870967741936,14.612903225806452,70.03225806451613,7.258064516129032,999.3251612903226
2023,2,0.0,33.857142857142854,19.857142857142858,19.321428571428573,15.142857142857142,60.642857142857146,8.607142857142858,997.7342857142858
2023,3,2.1,36.03225806451613,22.548387096774192,20.870967741935484,17.193548387096776,58.0,8.903225806451612,996.512258064516
2023,4,12.2,39.0,27.866666666666667,23.33333333333333,19.73333333333333,53.833333333333336,13.5,992.7913333333332
2023,5,19.4,35.935483870967744,27.35483870967742,24.032258064516128,22.06451612903226,64.83870967741936,12.67741935483871,993.0003225806452
2023,6,15.4,34.266666666666666,27.2,23.83333333333333,21.766666666666666,66.76666666666667,13.266666666666667,991.859
2023,7,8.3,33.87096774193548,26.870967741935484,24.161290322580644,22.32258064516129,69.06451612903226,14.096774193548388,992.1135483870968
2023,8,19.9,32.67741935483871,26.451612903225808,24.193548387096776,22.032258064516128,72.64516129032258,13.741935483870968,992.412258064516
2023,9,61.9,32.1,25.53333333333333,25.566666666666663,23.466666666666665,81.2,8.6,992.7573333333332
2023,10,38.1,31.387096774193548,24.483870967741936,25.580645161290324,23.225806451612904,84.83870967741936,6.32258064516129,997.0790322580646
2023,11,7.6,31.266666666666666,22.6,24.1,21.23333333333333,80.36666666666666,5.566666666666666,999.1723333333332
2023,12,0.0,30.90322580645161,20.64516129032258,21.870967741935484,19.032258064516128,76.7741935483871,5.838709677419355,999.9658064516128
2024,1,1.0,31.387096774193548,19.870967741935484,20.90322580645161,17.70967741935484,72.3225806451613,6.32258064516129,999.3845161290322
2024,2,0.0,35.724137931034484,21.379310344827587,20.93103448275862,17.20689655172414,60.48275862068966,8.517241379310345,998.3068965517242
2024,3,0.7,37.774193548387096,24.806451612903224,21.387096774193548,16.838709677419356,52.25806451612903,9.290322580645162,995.9022580645162
2024,4,21.0,40.3,28.966666666666665,23.566666666666663,19.466666666666665,50.53333333333333,12.733333333333333,992.308
2024,5,34.2,38.61290322580645,28.580645161290324,26.774193548387096,22.677419354838708,66.6774193548387,12.870967741935484,992.6703225806452
2024,6,71.3,35.53333333333333,27.8,27.066666666666663,22.9,73.66666666666667,15.0,991.698
2024,7,43.2,34.70967741935484,27.548387096774192,26.451612903225808,22.64516129032258,73.64516129032258,16.0,990.926129032258
2024,8,43.0,35.483870967741936,27.64516129032258,26.41935483870968,22.70967741935484,73.12903225806451,16.548387096774192,992.9248387096774
2024,9,73.2,34.6,26.933333333333334,26.666666666666668,23.23333333333333,77.83333333333333,12.933333333333334,991.743
2024,10,115.2,34.58064516129032,25.90322580645161,27.032258064516128,23.41935483870968,79.12903225806451,9.64516129032258,995.498064516129
2024,11,2.2,33.266666666666666,23.5,24.5,20.53333333333333,74.33333333333333,10.166666666666666,997.6796666666668
2024,12,0.0,32.61290322580645,20.61290322580645,21.806451612903224,17.193548387096776,69.35483870967742,8.193548387096774,998.5619354838708
2025,1,0.0,32.45161290322581,17.032258064516128,18.0,13.193548387096774,61.96774193548387,9.774193548387096,999.2687096774196
2025,2,10.6,35.75,22.214285714285715,20.964285714285715,16.214285714285715,60.892857142857146,9.321428571428571,997.7753571428572
2025,3,9.0,39.096774193548384,26.032258064516128,23.258064516129032,16.70967741935484,54.25806451612903,11.774193548387096,995.3235483870968
2025,4,76.0,39.86666666666667,28.7,26.73333333333333,21.366666666666667,64.36666666666666,13.133333333333333,994.4476666666668
2025,5,199.0,37.483870967741936,28.29032258064516,28.12903225806452,23.41935483870968,75.38709677419355,11.129032258064516,992.0016129032258
2025,6,94.5,36.5,28.6,27.73333333333333,22.53333333333333,73.06666666666666,16.033333333333335,991.705
2025,7,47.2,34.74193548387097,28.06451612903226,27.096774193548388,23.06451612903226,76.2258064516129,16.774193548387096,990.5141935483872
2025,8,25.8,36.36666666666667,28.4,26.933333333333334,22.366666666666667,71.8,17.3,992.694
2025,9,186.0,35.392857142857146,27.285714285714285,28.285714285714285,23.321428571428573,80.35714285714286,9.392857142857142,991.9332142857144
2025,10,96.1,35.41935483870968,26.032258064516128,27.516129032258064,22.90322580645161,78.12903225806451,9.0,995.8609677419356
2025,11,138.2,31.6,23.33333333333333,24.4,19.966666666666665,79.7,8.733333333333333,998.2033333333331
2025,12,0.0,32.32258064516129,20.83870967741936,22.806451612903224,18.161290322580644,73.90322580645162,7.483870967741935,998.6709677419354
